Id,UserId,Timestamp,Action,Details
c6d7a3f2-af93-40cf-b4b5-d075dd68fce9,,2026-01-02T19:03:38.7972555,User,Login attempt Email: patient1@gmail.com Success: FalseMessage: Invalid credentials.
a272499c-35a6-4f6f-afeb-7179a017bedb,,2026-01-02T19:03:52.2467272,User,Login attempt Email: patient@gmail.com Success: True
ba5c7b68-1b4c-4ef1-9bd7-fe77f205dbc1,,2026-01-02T19:05:58.1407927,User,Login attempt Email: patient1@gmail.com Success: FalseMessage: Invalid credentials.
83f0ad4c-0685-415f-8fb8-7af7bf80d213,,2026-01-02T19:06:18.8256733,User,Login attempt Email: admin@gmail.com Success: True
9dba9895-5872-4536-87f7-7914bed87fd1,,2026-01-02T19:08:41.5869902,User,Login attempt Email: admin@gmail.com Success: FalseMessage: Invalid credentials.
85117424-97c4-46d7-adf5-9bd8b869ed81,,2026-01-02T19:08:53.9917691,User,Login attempt Email: admin@gmail.com Success: True
7e25067b-f7ad-47ff-b937-eaf155c6c0a5,,2026-01-02T19:09:22.4234443,User,Login attempt Email: admin@gmail.com Success: True
273ec8f0-5aa8-4a75-b39b-3c33f3bd598a,,2026-01-02T19:10:57.2783162,User,Login attempt Email: admin@gmail.com Success: True
b9050924-307a-42b9-8b5b-8c981e113342,,2026-01-02T19:12:41.1531485,User,Login attempt Email: admin@gmail.com Success: True
4cfb0739-675f-4317-ba5f-8e7822150019,,2026-01-02T19:13:39.8904526,User,Login attempt Email: admin@gmail.com Success: True
a72ae3d7-72f4-4f82-8435-a2d25c120500,,2026-01-02T19:26:18.4276384,User,Login attempt Email: admin@gmail.com Success: True
3d84948b-dafd-4d39-befb-9d2591321fb6,,2026-01-02T20:09:37.9568846,User,Login attempt Email: admin@gmail.com Success: True
6045b704-6b63-4c51-a854-43e86a6aa089,,2026-01-02T20:10:44.6753031,User,Login attempt Email: admin@gmail.com Success: True
caad18db-11e7-45b1-a1aa-3e2bdff92030,,2026-01-02T20:11:17.5735960,User,Login attempt Email: admin@gmail.com Success: FalseMessage: Invalid credentials.
7f4befd2-e133-4391-add5-9452af004702,,2026-01-02T20:11:28.6084357,User,Login attempt Email: admin@gmail.com Success: True
fd6f7d1b-79f5-4bef-93ec-c82e65e98167,,2026-01-02T20:12:46.9541281,User,Login attempt Email: admin@gmail.com Success: True
14f9a42a-c05e-4b6c-a086-2d85c481441b,,2026-01-02T20:13:56.3060743,User,Login attempt Email: admin@gmail.com Success: True
6e3c82f4-33d9-4de9-ad90-46ef9e542b23,,2026-01-02T20:26:17.0743319,User,Login attempt Email: admin@gmail.com Success: True
ddf76116-e08d-4267-ba3c-19ad12d8bddd,,2026-01-02T20:28:37.1461881,User,Login attempt Email: admin@gmail.com Success: True
c16b36c9-a545-49a9-b1ee-f6b348d54574,,2026-01-02T20:44:45.5676217,User,Login attempt Email: admin@gmail.com Success: FalseMessage: Invalid credentials.
8ba11e62-b5ea-4fe9-b19b-6c58c2585103,,2026-01-02T20:44:57.1221578,User,Login attempt Email: admin@gmail.com Success: True
304441ef-349d-487f-a132-a21a51a128fd,,2026-01-02T20:48:06.5344797,User,Login attempt Email: admin@gmail.com Success: True
32e93969-e4bd-486a-bd33-e4cf2c060115,,2026-01-02T20:50:19.5981795,User,Login attempt Email: admin@gmail.com Success: True
e371468b-5f31-49b6-8215-666104501a23,,2026-01-02T20:53:58.6837084,User,Login attempt Email: admin@gmail.com Success: FalseMessage: Invalid credentials.
1b24825f-47a6-4484-876f-d766559ecc78,,2026-01-02T20:54:11.5731089,User,Login attempt Email: admin@gmail.com Success: True
d1bee9ef-da83-4c33-8dc4-52f3a377e0d8,,2026-01-02T21:09:38.8533574,User,Login attempt Email: admin@gmail.com Success: True
e5c06d40-35bf-45dd-8796-cab5d7638818,,2026-01-02T22:02:05.0752636,User,Login attempt Email: admin@gmail.com Success: FalseMessage: Invalid credentials.
eeabc672-9446-4957-b68c-ff7a7e764d08,,2026-01-02T22:02:16.3981501,User,Login attempt Email: admin@gmail.com Success: True
d9e8df39-b7bf-4375-8ec4-953346f7302a,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:02:33.2949893,Patient,Generated report. From: To: DoctorId: PatientId:
1feec575-0ff5-4d6a-9b4d-ebc67976edec,,2026-01-02T22:03:53.0733674,User,Login attempt Email: admin@gmail.com Success: True
c57d4786-c077-41f3-b3f7-2ca5c5214bfb,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:04:12.2124840,Patient,Generated report. From: To: DoctorId: PatientId:
476a080e-fcbe-49b6-8f79-05a45dcf2d61,,2026-01-02T22:04:34.0770182,User,Login attempt Email: admin@gmail.com Success: True
d8d2da8a-646b-4eca-9268-088f1edee13c,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:04:35.6597937,Patient,Generated report. From: To: DoctorId: PatientId:
2b44fb20-1c90-4884-94ba-05c737fff641,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:04:40.2755284,Patient,Generated report. From: To: DoctorId: PatientId:
de0dac48-b3c5-4fe7-bc73-b2c7206bdc34,,2026-01-02T22:07:09.5412937,User,Login attempt Email: admin@gmail.com Success: True
cd251672-211c-4689-a073-1edd74d2be59,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:07:11.2682656,Patient,Generated report. From: To: DoctorId: PatientId:
67636236-91d2-4f5d-82db-5034cb0adf0a,,2026-01-02T22:10:42.2075710,User,Login attempt Email: admin@gmail.com Success: True
1ac2ba5d-1f8a-48bc-99a3-726fcb0e75de,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:10:45.5707255,Patient,Exported patients CSV. Count:4
f0057740-b5c6-45ef-bfac-b6d190cb88c8,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:10:51.8965166,Doctor,Exported doctors CSV. Count:1
7550a49b-6db8-40df-a548-fd232b6aecaf,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:11:01.2266606,User,Exported users CSV. Count:6
6fedba54-3047-4621-901f-79f97cfe23a8,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:11:04.4085572,Apponiment,Exported appointments CSV. Count:10 ByUser:5f2395a3-9746-4127-a1d8-4ed25eaeb799
d81ac78c-778e-4083-a15b-5213b0260938,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:11:10.2786616,User,Exported audit CSV. Count:183
6d4547f8-8ea4-4c8d-b3a2-13c54238aeb0,,2026-01-02T22:14:15.2117216,User,Login attempt Email: admin@gmail.com Success: True
c8cdb9d9-8bce-4860-868b-d7f467b42028,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:14:21.0883912,Patient,Exported patients CSV. Count:4
a0779bef-93e6-43e2-945f-0426a005ec77,,2026-01-02T22:33:45.1103246,User,Login attempt Email: admin@gmail.com Success: True
56f53377-e866-4096-bbb3-8d939026f09d,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:34:03.5658142,Patient,Generated report. From: To: DoctorId: PatientId:
e90d9233-2a7f-477b-a74f-e3afe5c5576e,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:34:12.4129441,Patient,Generated report. From: To: DoctorId: PatientId:
19884a34-6bd2-42d7-b679-d65ee303321e,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:34:18.0225394,Patient,Exported patients CSV. Count:4
12b67f95-7374-4ad2-80aa-440ba51919dc,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:34:44.1484823,Patient,Imported patients CSV. Processed:4 Updated:4 Skipped:0
869c3314-1f2e-444a-b437-b2423b90916c,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:35:22.3499447,Patient,Imported patients CSV. Processed:4 Updated:4 Skipped:0
b2333ad3-94a7-4970-b537-979aa59ce90d,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:35:38.2642442,Patient,Imported patients CSV. Processed:4 Updated:4 Skipped:0
fa4fbb44-f677-46d6-aeb9-912fc777ac21,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:36:42.5084494,Patient,Generated report. From: To: DoctorId: PatientId:
f03499dd-28fd-4109-8584-29ef7b52d697,,2026-01-02T22:50:25.7714642,User,Login attempt Email: admin@gmail.com Success: True
784f24ed-6286-4a7a-8f27-5d6dbab477a0,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:51:05.8588832,Patient,Imported patients CSV. Processed:4 Updated:4 Skipped:0
0ee7b76c-940f-460d-bab1-4fa895412a81,,2026-01-02T22:57:58.4223228,User,Login attempt Email: admin@gmail.com Success: True
08e613fc-7876-47a5-8267-92099e5f6f9d,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:58:22.5465811,Patient,Generated report. From: To: DoctorId: PatientId:
04640404-c239-46a5-97db-4456ecf26392,,2026-01-02T23:13:06.3386432,User,Login attempt Email: admin@gmail.com Success: True
14b8d000-141b-4e67-8dfc-cf9c9b76ef13,,2026-01-02T23:14:54.0932309,User,Login attempt Email: admin@gmail.com Success: True
56b1d985-6d4a-4be6-bd76-e7d3610378ac,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T23:15:14.8238710,User,Blocked user. TargetUserId:1dec9343-0ced-4199-bcb8-0f68b1b55301 ByUserId:5f2395a3-9746-4127-a1d8-4ed25eaeb799
7697d854-4763-4865-844b-c0ac0266903b,,2026-01-02T23:15:51.6361497,User,Login attempt Email: patient@gmail.com Success: FalseMessage: User is blocked.
15bf6a7d-6597-4d2f-9fd3-6dbfe5533536,,2026-01-02T23:16:02.6620043,User,Login attempt Email: admin@gmail.com Success: True
8cb66ce1-73fe-47d6-95fa-623fe21a71ec,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T23:16:13.0398099,User,Unblocked user. TargetUserId: 1dec9343-0ced-4199-bcb8-0f68b1b55301 ByUserId: 5f2395a3-9746-4127-a1d8-4ed25eaeb799
3ce15331-b1fe-4ed7-a757-b2b7c918d62c,,2026-01-02T23:16:27.7570544,User,Login attempt Email: patient@gmail.com Success: True
d9e02034-c3c6-4ad7-aad5-a3d3f2d36fcd,,2026-01-02T23:16:35.0328458,User,Login attempt Email: admin@gmail.com Success: True
e14d789f-1226-4f83-8ffe-088adaa458b2,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T23:16:45.0931342,Patient,Generated report. From: To: DoctorId: PatientId:
fa118d98-9368-4314-b19a-f78be7aae3ad,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T23:16:47.9832912,Patient,Exported patients CSV. Count:4
7064516c-e6ab-45dc-95cd-5adb5ac8aae8,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T23:17:13.2118710,Patient,Imported patients CSV. Processed:4 Updated:4 Skipped:0
0e677352-e8fb-4e80-98b1-c8e20d799fe3,,2026-01-03T11:03:09.0809979,User,Login attempt Email: admin@gmail.com Success: True
30b31207-dbea-4553-86b5-c5d4311b7d63,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T11:03:26.5500396,Patient,Generated report. From: To: DoctorId: PatientId:
d949d0d0-e1ce-4ac5-bea7-2258ce52b294,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T11:03:28.7076664,Patient,Generated report. From: To: DoctorId: PatientId:
1b283d67-a40f-42c2-a119-434281ef4feb,,2026-01-03T11:09:19.6034238,User,Login attempt Email: admin@gmail.com Success: True
3bec4940-bf79-4b83-859b-80f816ccd808,,2026-01-03T11:09:42.8015415,User,Login attempt Email: a@. Success: FalseMessage: Invalid credentials.
9e735506-99aa-45a7-9d4e-79664448e7e1,,2026-01-03T11:10:05.7415227,User,Login attempt Email: @. Success: FalseMessage: Invalid credentials.
7051cf08-54d3-40b3-a424-ace25b500099,,2026-01-03T12:12:37.3904611,User,Register attempt Email: patient4@gmail.com Success: FalseMessage: Email is already registered.
5cbd32e2-4601-41b2-8256-502633d3b056,,2026-01-03T12:19:24.1008608,User,Register attempt Email: patient5@gmail.com Success: True
297928c2-9c9f-4e0d-957f-6907ea604adf,,2026-01-03T12:19:43.2267925,User,Login attempt Email: admin@gmail.com Success: True
3c64b4c7-5229-4b4b-99d6-26296828fa23,,2026-01-03T12:20:31.6063697,User,Login attempt Email: admin@gmail.com Success: True
5bf382b4-66d4-4c48-8220-deb5d2314235,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T12:20:57.7254692,Patient,Generated report. From: To: DoctorId: PatientId:
165ed96a-d32b-477e-9645-dbe67f5d3bdc,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T12:21:06.5979405,Patient,Generated report. From: To: DoctorId: PatientId:
d95c04a2-319f-4a71-8de8-ed0fe63ab708,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T12:22:59.6607627,Doctor,"Create doctor attempt. Email: doctor2@gmail.com Success: True Message: "
f4099ed1-1cf9-48bd-8fdb-673b7eeb60f9,,2026-01-03T12:23:57.8650476,User,Login attempt Email: admin@gmail.com Success: True
5973ab12-8879-4eae-9830-0cc09ba96f8b,,2026-01-03T12:25:05.0028342,User,Login attempt Email: admin@gmail.com Success: True
c03eed46-7a5a-4a2c-9a08-0fbe517f9ad1,,2026-01-03T12:26:40.6874901,User,Login attempt Email: admin@gmail.com Success: True
2a606496-a279-4e3e-a491-0d4ebd3ab104,,2026-01-03T12:27:55.6557542,User,Login attempt Email: admin@gmail.com Success: True
edead49a-936e-48d8-8903-6cd698cda992,,2026-01-03T12:28:42.5041128,User,Login attempt Email: admin@gmail.com Success: True
fa15ae42-6aa8-44a7-aa89-9dddf69309c7,,2026-01-03T12:30:35.9606644,User,Login attempt Email: admin@gmail.com Success: True
b51aa727-e179-4ce5-ae03-af7fbb955495,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T12:32:58.1115773,Doctor,"Create doctor attempt. Email: doctor3@gmail.com Success: True Message: "
d85604c7-4b34-4beb-a2b2-1c91a6f41ce3,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T13:01:12.8087215,Patient,Generated report. From: To: DoctorId: PatientId:
af4a9a30-182c-49d5-bcc5-db8cb18a64dc,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T13:01:15.2785739,Patient,Generated report. From: To: DoctorId: PatientId:
cfc2945e-b7f2-4214-ab10-56a8fd08a896,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T13:01:20.2355990,Doctor,Exported doctors CSV. Count:3
c0b218b5-84cc-4fc8-97e3-7a7dfc5480e4,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T13:01:23.2564034,Patient,Exported patients CSV. Count:5
920b11cc-3285-4e30-b378-3359519d1262,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T13:01:27.3278118,Apponiment,Exported appointments CSV. Count:10 ByUser:5f2395a3-9746-4127-a1d8-4ed25eaeb799
2fc82332-349c-4d7f-8b64-22e5081c2403,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T13:01:30.6766568,User,Exported audit CSV. Count:234
7246506e-111a-4045-a979-eba5a1d5ceb1,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T13:02:06.0930248,Patient,Imported patients CSV. Processed:5 Updated:5 Skipped:0
8e1094c1-2928-428f-8ded-ed57e62f8ad9,,2026-01-03T13:23:20.0783846,User,Login attempt Email: patient@gmail.com Success: True
e4cdabda-622d-4017-9d7c-f56317001ebc,,2026-01-03T13:23:51.1331578,User,Login attempt Email: patient@gmail.com Success: True
ab8ab68f-8c5b-4bac-a5f0-6642d2beac9e,,2026-01-03T13:24:46.3327633,User,Login attempt Email: admin@gmail.com Success: True
ffa1f591-5390-4648-9bff-566e5b269ed8,,2026-01-03T13:58:50.2084407,User,Login attempt Email: patient@gmail.com Success: True
750c4d30-306a-4a35-bd70-bc8eb7eceec5,1dec9343-0ced-4199-bcb8-0f68b1b55301,2026-01-03T13:59:52.7894564,Apponiment,Booked AppointmentId:a5c4d669-76e4-4151-a827-5cee2bcee950 PatientId:dc15c0a7-31bf-4fa9-9212-400636c3e749 DoctorId:b4a5880d-23b6-4b98-8236-ee8547552547 Time:2027-01-01T10:30:00.0000000
22ae0577-41be-425f-b6e6-570271a3db27,,2026-01-03T14:02:17.9386824,User,Login attempt Email: patient@gmail.com Success: True
de0a8ff8-66ce-4442-a9bc-2e782b09d549,1dec9343-0ced-4199-bcb8-0f68b1b55301,2026-01-03T14:03:00.5334819,Apponiment,Booking failed - no available doctor. PatientId:dc15c0a7-31bf-4fa9-9212-400636c3e749 Time:2027-01-01T10:30:00.0000000
31f735f6-5a31-4329-999e-0ee52bdc0206,,2026-01-03T14:09:16.9419642,User,Login attempt Email: patient@gmail.com Success: True
e4f3a28b-4288-42a9-ba6d-f27b9dab991a,1dec9343-0ced-4199-bcb8-0f68b1b55301,2026-01-03T14:09:49.2063332,Apponiment,Booking failed - no available doctor. PatientId:dc15c0a7-31bf-4fa9-9212-400636c3e749 Time:2027-01-01T10:30:00.0000000
3831d8f0-c3c7-4f07-9d2a-93dac53aad9b,,2026-01-03T14:10:42.3713214,User,Login attempt Email: admin@gmail.com Success: True
1cc6be8a-5d79-43f9-bb70-89e37d3f1556,,2026-01-03T14:20:45.1090330,User,Login attempt Email: patient@gmail.com Success: True
45f0223a-0dc0-4d91-86e0-349f34734e75,1dec9343-0ced-4199-bcb8-0f68b1b55301,2026-01-03T14:22:35.8594413,Apponiment,Booking failed - no available doctor. PatientId:dc15c0a7-31bf-4fa9-9212-400636c3e749 Time:2027-01-01T10:30:00.0000000
fbe1eb6b-d349-4c4d-a697-3f16c2c11e86,,2026-01-03T14:23:29.5164427,User,Login attempt Email: patient@gmail.com Success: True
7ba7cdbc-36fc-4bb2-a37b-b455ca9da515,1dec9343-0ced-4199-bcb8-0f68b1b55301,2026-01-03T14:23:48.2814215,Apponiment,Booking failed - no available doctor. PatientId:dc15c0a7-31bf-4fa9-9212-400636c3e749 Time:2027-01-01T10:30:00.0000000
b5d73123-31a3-4b29-9b43-d304cd8c43b0,1dec9343-0ced-4199-bcb8-0f68b1b55301,2026-01-03T14:26:16.1920629,Apponiment,Booking failed - no available doctor. PatientId:dc15c0a7-31bf-4fa9-9212-400636c3e749 Time:3000-01-01T10:30:00.0000000
46657cf7-7af8-475a-88a5-ce2b47a3a9cc,1dec9343-0ced-4199-bcb8-0f68b1b55301,2026-01-03T14:27:03.4097603,Apponiment,Booked AppointmentId:28a1af5f-adf3-4f17-9bc7-511e2b36524d PatientId:dc15c0a7-31bf-4fa9-9212-400636c3e749 DoctorId:0d661a65-e858-487a-88f8-c60fd1725c82 Time:2026-01-04T10:30:00.0000000
5196b83d-7209-4620-9974-ee614fb2ee93,,2026-01-03T14:31:08.0006402,User,Login attempt Email: patient2@gmail.com Success: FalseMessage: Invalid credentials.
47eec333-6570-4865-9bc6-660cf39703a6,,2026-01-03T14:31:21.2145253,User,Login attempt Email: patient2@gmail.com Success: True
829d5d0c-c35b-421f-b525-4d39a79a3da0,af603bc5-bbf8-4a53-a76f-b6c2317d3341,2026-01-03T14:32:27.0874188,Apponiment,Booked AppointmentId:d7d21c23-08de-4f8d-bdb9-d1eec7ec0212 PatientId:dc9b0ada-7edc-4806-84f9-c1d551ab048f DoctorId:0d661a65-e858-487a-88f8-c60fd1725c82 Time:2026-01-04T15:50:00.0000000
5d006706-9fcd-4717-8bde-01f5725e328b,,2026-01-03T14:33:49.1920885,User,Login attempt Email: patient@gmail.com Success: True
d83214d7-95a8-45f7-bab5-85f85ec52546,1dec9343-0ced-4199-bcb8-0f68b1b55301,2026-01-03T14:34:11.7503462,Apponiment,Booking failed - bad request: Сan't set an appointment outside of working hours. (Parameter 'appointmentTime'). PatientId:dc15c0a7-31bf-4fa9-9212-400636c3e749 DoctorId:0d661a65-e858-487a-88f8-c60fd1725c82 Time:3000-01-01T05:30:00.0000000
55274853-2219-4b35-bcf7-7dce2dff70c9,,2026-01-03T14:40:21.7755715,User,Login attempt Email: patient@gmail.com Success: True
7be2f8b4-e420-4130-b55b-e4b50c80a7e0,1dec9343-0ced-4199-bcb8-0f68b1b55301,2026-01-03T14:40:53.3554417,Apponiment,Booking failed - bad request: Сan't set an appointment outside of working hours. (Parameter 'appointmentTime'). PatientId:dc15c0a7-31bf-4fa9-9212-400636c3e749 DoctorId:0d661a65-e858-487a-88f8-c60fd1725c82 Time:3000-01-01T05:30:00.0000000
8f73b288-24a0-474c-9fd3-28ffa6da514a,,2026-01-03T15:53:23.8823842,User,Login attempt Email: patient3@gmail.com Success: True
8f6cbc91-2385-43d6-a621-e0efb5d098f3,ef3be5ee-9cb7-4aec-a8b1-62514c5b9cf6,2026-01-03T15:53:37.7876460,Apponiment,Booking failed - no available doctor. PatientId:eb0fd284-7caf-495e-929c-25caa3b94ea6 Time:3000-01-01T10:10:00.0000000
442fbb3a-6844-4620-a67c-36971a681604,ef3be5ee-9cb7-4aec-a8b1-62514c5b9cf6,2026-01-03T15:54:01.8700279,Apponiment,Booking failed - no available doctor. PatientId:eb0fd284-7caf-495e-929c-25caa3b94ea6 Time:3000-01-01T05:10:00.0000000
5831b533-2e7a-411c-b8bd-2a53321ed76f,ef3be5ee-9cb7-4aec-a8b1-62514c5b9cf6,2026-01-03T15:54:25.1118072,Apponiment,Booking failed - no available doctor. PatientId:eb0fd284-7caf-495e-929c-25caa3b94ea6 Time:3000-01-01T05:30:00.0000000
41a058c4-2c67-43b4-a018-4c7e9c6e7c62,ef3be5ee-9cb7-4aec-a8b1-62514c5b9cf6,2026-01-03T15:54:50.7244850,Apponiment,Booking failed - bad request: Сan't set an appointment outside of working hours. (Parameter 'appointmentTime'). PatientId:eb0fd284-7caf-495e-929c-25caa3b94ea6 DoctorId:0d661a65-e858-487a-88f8-c60fd1725c82 Time:3000-01-01T04:40:00.0000000
569d2342-3965-4ea3-816c-d0d97476f928,ef3be5ee-9cb7-4aec-a8b1-62514c5b9cf6,2026-01-03T15:56:25.8196725,Apponiment,Booked AppointmentId:d071c223-e540-4f25-8338-418d23b792b7 PatientId:eb0fd284-7caf-495e-929c-25caa3b94ea6 DoctorId:b4a5880d-23b6-4b98-8236-ee8547552547 Time:2026-01-06T14:30:00.0000000
eb66f19d-5150-420f-b34c-378f1424e7a3,,2026-01-03T16:52:46.4694681,User,Login attempt Email: patient5@gmail.com Success: FalseMessage: Invalid credentials.
83d3609a-13eb-406c-a36c-1a4392ad1214,,2026-01-03T16:53:03.3964367,User,Login attempt Email: patient5@gmail.com Success: True
fb224670-a0e3-46e8-b675-73db035609c1,e87856aa-26b3-4c8f-a628-fea397376ace,2026-01-03T16:53:29.7870738,Apponiment,Booking failed - no available doctor. PatientId:3d4e27bf-73a0-40d1-b6f8-5680a65906f6 Time:2026-01-04T10:30:00.0000000
0d3d98c5-889f-4a66-b608-7676e5326aaf,e87856aa-26b3-4c8f-a628-fea397376ace,2026-01-03T16:54:08.8901869,Apponiment,Booked AppointmentId:45694bab-2adf-4c34-89dc-52b1c86879bf PatientId:3d4e27bf-73a0-40d1-b6f8-5680a65906f6 DoctorId:0d661a65-e858-487a-88f8-c60fd1725c82 Time:2026-01-04T11:30:00.0000000
ac8eadfd-cddd-4768-a715-76f6051a9be4,,2026-01-03T16:56:37.6684017,User,Login attempt Email: admin@gmail.com Success: True
0ecc4318-fd8e-47ac-b5ea-259dec9c1e63,,2026-01-03T17:14:36.5824082,User,Login attempt Email: doctor@gmail.com Success: True
f885d94b-e3c8-4310-88c6-a0b13ac36a06,,2026-01-03T17:18:04.6091680,User,Login attempt Email: patient@gmail.com Success: True
812df63c-d575-4b74-80f5-df94ec57bc2e,1dec9343-0ced-4199-bcb8-0f68b1b55301,2026-01-03T17:19:03.5377867,Apponiment,Booking failed - no available doctor. PatientId:dc15c0a7-31bf-4fa9-9212-400636c3e749 Time:2026-01-04T16:00:00.0000000
ce487ff8-0554-4ad6-b341-8694529efe5a,,2026-01-03T17:19:18.9287603,User,Login attempt Email: doctor@gmail.com Success: True
6266fb61-74d2-460b-a10e-99fc7b05642c,,2026-01-03T17:22:14.5370699,User,Login attempt Email: doctor@gmail.com Success: True
9428f4db-7657-4b4a-9354-7aa0fcc2d396,64a5ec70-b1aa-405c-a618-097a5916aac6,2026-01-03T17:22:59.9200354,Apponiment,Closed AppointmentId: 5f9b0f8e-b117-47d1-b1f1-63e91185a479 DoctorId: b4a5880d-23b6-4b98-8236-ee8547552547 Notes: SampleNote
12792dde-a23e-4bdd-b6a6-a19cd51d81c8,64a5ec70-b1aa-405c-a618-097a5916aac6,2026-01-03T17:24:42.7651734,Apponiment,Closed AppointmentId: cd7bcd45-252a-4a2f-a177-3716ae04bc34 DoctorId: b4a5880d-23b6-4b98-8236-ee8547552547 Notes: A
d96a11cb-e9f3-4cb7-bf00-eb978b59c92b,64a5ec70-b1aa-405c-a618-097a5916aac6,2026-01-03T17:24:53.6806053,Apponiment,Closed AppointmentId: ca33e365-a550-4c66-bd48-e5595a9451ef DoctorId: b4a5880d-23b6-4b98-8236-ee8547552547 Notes: B
3f2cd7c9-5b84-4037-ac45-ff15aee30621,64a5ec70-b1aa-405c-a618-097a5916aac6,2026-01-03T17:25:06.2055764,Apponiment,Closed AppointmentId: 25cec757-1d23-43db-b236-9ce57ce776b0 DoctorId: b4a5880d-23b6-4b98-8236-ee8547552547 Notes: C
289ece63-af97-42ae-8735-83c362ac1551,,2026-01-03T17:25:35.3822965,User,Login attempt Email: doctor2@gmail.com Success: True
07d0821b-25b4-4ef7-af66-5cb0b77c66f7,3ca37bd0-98ec-415a-81f4-e6e9b0f9a1e4,2026-01-03T17:25:48.3760851,Apponiment,Close failed - invalid operation: Doctor is not owner of this appointment.. AppointmentId: 25cec757-1d23-43db-b236-9ce57ce776b0 DoctorId: 0d661a65-e858-487a-88f8-c60fd1725c82
4ab46ba4-3686-4944-a681-fde9b8fa179c,,2026-01-03T17:26:08.0616214,User,Login attempt Email: doctor@gmail.com Success: True
d04fd54d-0528-456d-9f6e-2e566f92ffd8,64a5ec70-b1aa-405c-a618-097a5916aac6,2026-01-03T17:26:13.7138644,Apponiment,Close failed - invalid operation: Only scheduled appointments can be closed.. AppointmentId: 25cec757-1d23-43db-b236-9ce57ce776b0 DoctorId: b4a5880d-23b6-4b98-8236-ee8547552547
3da723a5-eb4d-4532-88a3-f0e6d5375d55,,2026-01-03T17:26:27.7557763,User,Login attempt Email: admin@gmail.com Success: True
9c982634-cb81-4680-9606-a7bb0aa09892,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T17:28:20.6624651,Patient,Generated report. From: To: DoctorId: PatientId:
12c6e3f8-06f8-4c43-af3c-41e8af028e10,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T17:30:08.6266972,Doctor,Create doctor attempt. Email: doctor@gmail.com Success: False Message: Email is already registered.
886a433a-74a8-4ac4-826d-d8f681ac7e27,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T17:30:52.3206111,Doctor,Create doctor attempt. Email: doctor3@gmail.com Success: False Message: Email is already registered.
bd26c9fc-f34f-4a58-8fe7-eb3c4cb7cbe1,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T17:32:04.6190748,Doctor,Create doctor attempt. Email: doctor4@gmail.com Success: True
3aa3476e-d48c-4760-be6b-26a3ba617be8,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-03T17:32:33.4869482,Patient,Exported patients CSV. Count:5
