Id,UserId,Timestamp,Action,Details
c6d7a3f2-af93-40cf-b4b5-d075dd68fce9,,2026-01-02T19:03:38.7972555,User,Login attempt Email: patient1@gmail.com Success: FalseMessage: Invalid credentials.
a272499c-35a6-4f6f-afeb-7179a017bedb,,2026-01-02T19:03:52.2467272,User,Login attempt Email: patient@gmail.com Success: True
ba5c7b68-1b4c-4ef1-9bd7-fe77f205dbc1,,2026-01-02T19:05:58.1407927,User,Login attempt Email: patient1@gmail.com Success: FalseMessage: Invalid credentials.
83f0ad4c-0685-415f-8fb8-7af7bf80d213,,2026-01-02T19:06:18.8256733,User,Login attempt Email: admin@gmail.com Success: True
9dba9895-5872-4536-87f7-7914bed87fd1,,2026-01-02T19:08:41.5869902,User,Login attempt Email: admin@gmail.com Success: FalseMessage: Invalid credentials.
85117424-97c4-46d7-adf5-9bd8b869ed81,,2026-01-02T19:08:53.9917691,User,Login attempt Email: admin@gmail.com Success: True
7e25067b-f7ad-47ff-b937-eaf155c6c0a5,,2026-01-02T19:09:22.4234443,User,Login attempt Email: admin@gmail.com Success: True
273ec8f0-5aa8-4a75-b39b-3c33f3bd598a,,2026-01-02T19:10:57.2783162,User,Login attempt Email: admin@gmail.com Success: True
b9050924-307a-42b9-8b5b-8c981e113342,,2026-01-02T19:12:41.1531485,User,Login attempt Email: admin@gmail.com Success: True
4cfb0739-675f-4317-ba5f-8e7822150019,,2026-01-02T19:13:39.8904526,User,Login attempt Email: admin@gmail.com Success: True
a72ae3d7-72f4-4f82-8435-a2d25c120500,,2026-01-02T19:26:18.4276384,User,Login attempt Email: admin@gmail.com Success: True
3d84948b-dafd-4d39-befb-9d2591321fb6,,2026-01-02T20:09:37.9568846,User,Login attempt Email: admin@gmail.com Success: True
6045b704-6b63-4c51-a854-43e86a6aa089,,2026-01-02T20:10:44.6753031,User,Login attempt Email: admin@gmail.com Success: True
caad18db-11e7-45b1-a1aa-3e2bdff92030,,2026-01-02T20:11:17.5735960,User,Login attempt Email: admin@gmail.com Success: FalseMessage: Invalid credentials.
7f4befd2-e133-4391-add5-9452af004702,,2026-01-02T20:11:28.6084357,User,Login attempt Email: admin@gmail.com Success: True
fd6f7d1b-79f5-4bef-93ec-c82e65e98167,,2026-01-02T20:12:46.9541281,User,Login attempt Email: admin@gmail.com Success: True
14f9a42a-c05e-4b6c-a086-2d85c481441b,,2026-01-02T20:13:56.3060743,User,Login attempt Email: admin@gmail.com Success: True
6e3c82f4-33d9-4de9-ad90-46ef9e542b23,,2026-01-02T20:26:17.0743319,User,Login attempt Email: admin@gmail.com Success: True
ddf76116-e08d-4267-ba3c-19ad12d8bddd,,2026-01-02T20:28:37.1461881,User,Login attempt Email: admin@gmail.com Success: True
c16b36c9-a545-49a9-b1ee-f6b348d54574,,2026-01-02T20:44:45.5676217,User,Login attempt Email: admin@gmail.com Success: FalseMessage: Invalid credentials.
8ba11e62-b5ea-4fe9-b19b-6c58c2585103,,2026-01-02T20:44:57.1221578,User,Login attempt Email: admin@gmail.com Success: True
304441ef-349d-487f-a132-a21a51a128fd,,2026-01-02T20:48:06.5344797,User,Login attempt Email: admin@gmail.com Success: True
32e93969-e4bd-486a-bd33-e4cf2c060115,,2026-01-02T20:50:19.5981795,User,Login attempt Email: admin@gmail.com Success: True
e371468b-5f31-49b6-8215-666104501a23,,2026-01-02T20:53:58.6837084,User,Login attempt Email: admin@gmail.com Success: FalseMessage: Invalid credentials.
1b24825f-47a6-4484-876f-d766559ecc78,,2026-01-02T20:54:11.5731089,User,Login attempt Email: admin@gmail.com Success: True
d1bee9ef-da83-4c33-8dc4-52f3a377e0d8,,2026-01-02T21:09:38.8533574,User,Login attempt Email: admin@gmail.com Success: True
e5c06d40-35bf-45dd-8796-cab5d7638818,,2026-01-02T22:02:05.0752636,User,Login attempt Email: admin@gmail.com Success: FalseMessage: Invalid credentials.
eeabc672-9446-4957-b68c-ff7a7e764d08,,2026-01-02T22:02:16.3981501,User,Login attempt Email: admin@gmail.com Success: True
d9e8df39-b7bf-4375-8ec4-953346f7302a,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:02:33.2949893,Patient,Generated report. From: To: DoctorId: PatientId:
1feec575-0ff5-4d6a-9b4d-ebc67976edec,,2026-01-02T22:03:53.0733674,User,Login attempt Email: admin@gmail.com Success: True
c57d4786-c077-41f3-b3f7-2ca5c5214bfb,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:04:12.2124840,Patient,Generated report. From: To: DoctorId: PatientId:
476a080e-fcbe-49b6-8f79-05a45dcf2d61,,2026-01-02T22:04:34.0770182,User,Login attempt Email: admin@gmail.com Success: True
d8d2da8a-646b-4eca-9268-088f1edee13c,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:04:35.6597937,Patient,Generated report. From: To: DoctorId: PatientId:
2b44fb20-1c90-4884-94ba-05c737fff641,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:04:40.2755284,Patient,Generated report. From: To: DoctorId: PatientId:
de0dac48-b3c5-4fe7-bc73-b2c7206bdc34,,2026-01-02T22:07:09.5412937,User,Login attempt Email: admin@gmail.com Success: True
cd251672-211c-4689-a073-1edd74d2be59,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:07:11.2682656,Patient,Generated report. From: To: DoctorId: PatientId:
67636236-91d2-4f5d-82db-5034cb0adf0a,,2026-01-02T22:10:42.2075710,User,Login attempt Email: admin@gmail.com Success: True
1ac2ba5d-1f8a-48bc-99a3-726fcb0e75de,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:10:45.5707255,Patient,Exported patients CSV. Count:4
f0057740-b5c6-45ef-bfac-b6d190cb88c8,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:10:51.8965166,Doctor,Exported doctors CSV. Count:1
7550a49b-6db8-40df-a548-fd232b6aecaf,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:11:01.2266606,User,Exported users CSV. Count:6
6fedba54-3047-4621-901f-79f97cfe23a8,5f2395a3-9746-4127-a1d8-4ed25eaeb799,2026-01-02T22:11:04.4085572,Apponiment,Exported appointments CSV. Count:10 ByUser:5f2395a3-9746-4127-a1d8-4ed25eaeb799
